ASX Industrials Market - Weekly
"Trading data for the week ending Friday, September 18, 2015"
"XAO 5194.3 at 2015-09-18T17:03:05. Report at Friday, September 18, 2015. Processed Monday at 21/09/2015 3:58:09 PM."



ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change [see notes],Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
NEC,15367.7,615.941,594.377,1.427,.08,19.88,-63.30,-,9.20,-,5.79,f,Nine Entertainment,-,1.59,+3,1.59,1.595,1.62,1.49,+.00,2.36,1.36,
NOD,693.374,64.322,64.857,.031,.02,3.40,-8.20,-,-,-,-,,Nomad Bldg Solns,-,.068,-.1,.068,.07,.07,.068,-3.37,.082,.04,
NBL,-,.547,9.504,.029,.11,8.18,-14.90,-,-,-,-,f,Noni B,-,.90,-,.78,.83,.90,.90,-1.92,.91,.49,
NRT,2326.05,654.632,51.545,.072,.10,1.70,-2.99,-,-,-,-,,Novogen,-,.17,+2.5,.165,.17,.17,.14,+15.32,.446,.08,
NWH,7966.31,226.726,313.854,.029,.44,.24,-82.40,-,5.00,-,47.62,f,NRW Hldgs,-,.105,+.5,.10,.105,.112,.10,+3.08,.92,.10,
NSX,18.000,.313,.707,.011,.02,4.25,-1.07,-,-,-,-,,NSX,-,.085,-,.085,.20,.085,.085,-1.92,.13,.07,
NUF,3707.02,198.658,149.005,1.895,2.75,2.60,13.65,52.4,9.00,1.52,1.26,,Nufarm,-,7.15,+19,7.15,7.21,7.21,6.78,+.81,8.06,3.97,
NPX,302.734,7.278,2.981,.662,-,-,31.52,11.0,21.15,1.49,6.10,,Nuplex Industries,-,3.47,-5,3.41,3.55,3.47,3.45,-3.34,4.25,2.71,
NSP,100.050,8.049,5.950,.005,-.01,-,-1.28,-,-,-,-,,NuSep Hldgs,-,.022,-.2,.022,.026,.025,.022,-10.26,.08,.021,
OKJ,65.000,4.038,1.071,.003,.05,1.10,-1.02,-,-,-,-,,Oakajee Corp,-,.055,+.6,.049,.10,.055,.049,+10.32,.10,.03,
OAR,59.000,4.324,-,.006,.03,6.83,-5.50,-,-,-,-,,Oakdale Res,-,.205,-,.18,.19,.205,.205,-1.92,.27,.007,
OBJ,5219.00,419.163,2066.95,.106,-,-,-.15,-,-,-,-,,OBJ,-,.064,-,.062,.064,.068,.061,-1.92,.13,.048,
OCL,36.300,6.735,7.247,.155,.09,18.89,5.00,34.0,3.75,1.33,2.21,f,Objective Corp,-,1.70,-,1.70,1.80,1.70,1.70,-1.92,2.10,1.17,
OCP,-,.387,.798,.041,1.31,.89,8.33,14.0,-,-,-,,Oceania Capital,-,1.165,-,1.10,1.30,1.165,1.165,-1.92,1.49,1.16,
OFW,-,-,.078,.017,.11,2.27,-1.88,-,-,-,-,,Oilfield Workforce,-,.25,-,-,.32,.25,.25,-1.92,.25,.25,
OLH,-,4.632,1.048,.003,.05,.66,-1.67,-,-,-,-,,Oldfields Hldgs,-,.033,-,.036,.048,.033,.033,-1.92,.095,.031,
OMT,353.160,92.130,94.799,.004,-,-,-.85,-,-,-,-,,Omni Market,X,.05,-,.043,.05,.05,.05,-1.92,.092,.003,
OMTO,150.000,5.133,-,-,-,-,-,-,-,-,-,,  opt dec18,-,.013,-.2,.013,.02,.015,.013,-15.26,.033,.013,
ONC,1341.98,42.626,10.523,.008,.22,1.82,-7.44,-,-,-,-,,OnCard Int'l,-,.40,+9,.39,.40,.50,.33,+27.11,.50,.124,
OSL,17647.6,229.076,170.607,.048,.02,6.75,-.81,-,-,-,-,,Oncosil Medical,-,.135,+2,.135,.14,.145,.115,+15.47,.145,.067,
OVH,4215.36,30.849,5.814,.051,.05,6.70,-.14,-,-,-,-,,Onevue Hldgs,-,.335,-4,.33,.365,.37,.33,-12.59,.45,.23,
OTH,873.574,28.562,30.998,.043,-.01,-,-10.54,-,-,-,-,,Onthehouse,-,.525,-2,.52,.525,.55,.51,-5.59,.69,.465,
OML,1334.29,42.906,-,.457,-,-,3.00,101.7,2.80,1.07,.92,f,oOh! Media,-,3.05,+5,3.00,3.17,3.13,2.92,-.26,3.15,1.80,
OIL,476.306,306.823,14.750,.010,-,-,-.72,-,-,-,-,,Optiscan Imaging,-,.044,-,.044,.047,.047,.043,-1.92,.185,.028,
OPG,1.404,3.983,3.633,.045,.22,2.14,23.94,2.0,1.00,23.94,2.13,f,Opus Grp,X,.47,-2,.47,.48,.49,.47,-6.00,.55,.32,
OEC,384.898,20.704,14.828,.027,.33,1.59,-10.10,-,-,-,-,,Orbital Corp,-,.525,-3.5,.525,.545,.57,.48,-8.17,.77,.24,
ORI,6789.26,354.040,236.792,5.707,5.50,2.80,157.60,9.8,96.00,1.64,6.23,p,Orica,-,15.42,+23,15.40,15.56,15.73,15.24,-.41,22.73,14.79,
OTI,-,.165,.926,.003,.02,1.00,4.83,.4,-,-,-,,Oriental Technologies,-,.02,-,.003,-,.02,.02,-1.92,.035,.01,
ORG,26971.9,707.628,429.632,7.834,6.08,1.16,-59.47,-,50.00,-,7.08,,Origin Energy,-,7.06,-27,7.05,7.09,7.39,7.00,-5.61,15.33,7.00,
OEQ,30.000,.353,1.310,.004,.46,.48,-4.22,-,-,-,-,,Orion Equities,-,.22,+1.5,.18,.22,.22,.205,+5.39,.27,.17,
OHE,1.900,.564,-,.482,-,-,-,-,-,-,-,,Orion Health Grp,-,3.00,-49,2.58,3.49,3.00,3.00,-15.96,6.05,3.00,
ORA,15649.2,660.280,1106.33,2.800,.96,2.42,10.90,21.3,7.50,1.45,3.23,p,Orora,-,2.32,+10,2.32,2.34,2.36,2.20,+2.58,2.44,1.55,
ORL,66.925,11.621,9.902,.101,1.10,2.24,13.13,18.7,6.50,2.02,2.64,f,OrotonGroup,-,2.46,+26,2.41,2.46,2.46,2.18,+9.90,4.60,1.84,
OCC,2904.97,56.100,4.891,.036,.04,16.25,-5.00,-,-,-,-,,Orthocell,-,.65,+13.5,.65,.665,.675,.52,+24.29,.99,.275,
OSP,46.069,16.815,7.508,.111,.14,5.14,-10.86,-,-,-,-,,Osprey Med,-,.72,+7,.71,.72,.72,.64,+8.85,.85,.47,
OLV,100.000,22.873,-,.013,-,-,-,-,-,-,-,,Otherlevels,-,.155,-1.5,.15,.155,.17,.155,-10.75,.29,.13,
OTC,327.127,62.315,100.795,.030,.01,11.50,-3.60,-,-,-,-,,OTOC,-,.115,+.5,.12,.14,.115,.11,+2.62,.235,.071,
OZB,430.030,544.764,394.319,.004,-,-,-.06,-,-,-,-,,Oz Brewing,-,.006,-,.006,.007,.006,.006,-1.92,.014,.003,
OFX,3691.12,296.542,217.259,.614,.20,12.80,10.11,25.3,7.08,1.43,2.77,f,OzForex Grp,-,2.56,+1,2.53,2.60,2.63,2.46,-1.53,2.98,2.00,
OZG,367.000,21.162,52.591,.051,.16,.88,-3.40,-,1.50,-,10.71,f,Ozgrowth,-,.14,+.5,.135,.14,.14,.135,+1.78,.20,.135,
PAK,-,2.921,9.741,.002,-,-,-3.35,-,-,-,-,,Pacific American Coal,X,.035,-,.036,.04,.035,.035,-1.92,.115,.006,
PBG,18042.0,450.689,622.850,.624,.11,6.18,-24.60,-,-,-,-,f,Pacific Brands,-,.68,-1.5,.665,.69,.747,.66,-4.08,.747,.315,
PEA,23.025,6.820,17.315,.146,.30,1.32,3.25,12.2,2.50,1.30,6.33,f,Pacific Energy,-,.395,-.5,.395,.40,.40,.395,-3.17,.56,.375,
PEH,1029.03,80.780,4.366,.017,.01,13.00,1.28,10.2,-,-,-,,Pacific Environment,-,.13,+.5,.12,.13,.13,.115,+2.08,.195,.057,
PSQ,11.283,12.267,-,.319,.19,11.05,5.70,36.8,5.00,1.14,2.38,f,PAC Smiles Grp,-,2.10,-10,2.10,2.30,2.15,2.10,-6.47,2.67,1.67,
PNW,-,1.655,10.355,.020,-.03,-,-.12,-,2.30,-,8.21,f,Pacific Star Network,-,.28,-,.23,.29,.270,.270,-1.92,.35,.23,
PGH,3443.76,107.213,138.758,1.373,.04,116.50,23.00,20.3,19.50,1.18,4.18,p,Pact Grp Hldgs,-,4.66,+6,4.64,4.85,4.74,4.53,-.62,5.17,3.735,
PSY,16702.6,254.540,1013.73,.116,.01,23.00,-.82,-,-,-,-,,Panorama Synergy,-,.23,-.5,.215,.235,.26,.21,-4.05,.44,.095,
PPX,780.343,175.983,110.472,.016,-.23,-,-59.00,-,-,-,-,,PaperlinX,-,.024,-,.024,.025,.024,.021,-1.92,.076,.014,
PPY,81.076,7.614,6.391,.002,-,-,-.14,-,-,-,-,,Papyrus Aust,-,.009,+.2,.007,.011,.009,.007,+26.65,.03,.007,
PAR,27.126,.496,-,.011,-,-,-,-,-,-,-,,Paradigm Bio,-,.33,+1,.315,.345,.33,.30,+1.20,.40,.28,
PGC,513.203,22.701,19.643,.044,.02,32.50,3.20,20.3,1.40,2.29,2.15,f,Paragon Care,-,.65,+2,.645,.665,.665,.59,+1.25,.748,.292,
PAB,5380.25,323.905,518.744,.008,.01,1.20,-1.22,-,-,-,-,,Patrys,-,.012,+.3,.011,.012,.013,.008,+31.41,.023,.006,
PFL,165.969,9.937,11.994,.161,.56,2.06,1.50,77.0,8.90,.17,7.71,f,Patties Foods,-,1.155,-4.5,1.155,1.20,1.22,1.065,-5.67,1.45,1.065,
PAY,.925,.176,.020,.153,6.02,1.28,295.23,2.6,-,-,-,,Payce Consolidated,-,7.73,-47,8.30,7.73,8.20,7.73,-7.65,8.50,4.21,
PBD,263.000,153.913,366.609,.091,.01,1.40,-.23,-,-,-,-,,PBD Development,-,.014,-,.014,.015,.015,.014,-1.92,.025,.012,
PBDO,-,18.115,150.359,.003,-,-,-,-,-,-,-,,  opt dec15,-,.001,-,-,.001,.001,.001,-1.92,.003,.001,
PPC,2782.92,92.727,76.697,.514,1.04,1.01,8.26,12.7,4.50,1.84,4.29,f,Peet,-,1.05,-4,1.05,1.07,1.12,1.05,-5.59,1.317,1.00,
PTL,56.398,10.508,292.959,.065,.30,1.60,4.08,11.8,2.65,1.54,5.52,f,Pental,X,.48,+3,.47,.48,.48,.45,+4.74,.54,.38,
PEP,100.382,6.373,-,.609,-,-,-,-,-,-,-,,Pepper Grp,-,3.36,+1,3.36,3.40,3.40,3.29,-1.62,3.42,3.05,
PPT,763.983,37.880,25.007,1.935,5.16,8.05,273.70,15.2,240.00,1.14,5.78,f,Perpetual,-,41.54,+94,41.49,41.80,41.78,39.61,+.39,58.48,37.25,
PIC,818.923,46.926,-,.246,1.03,.95,1.47,66.7,.50,2.94,.51,f,Perpetual Equity Inv,-,.98,+3,.965,.98,.99,.96,+1.24,1.00,.90,
PICO,435.000,40.301,-,.004,-,-,-,-,-,-,-,,  opt jun16,-,.015,+.2,.015,.018,.018,.013,+13.46,.068,.011,
PAA,515.000,542.038,1066.96,.013,-,-,-.13,-,-,-,-,,PharmAust,-,.007,+.1,.006,.007,.007,.007,+14.74,.016,.006,
PXS,404.907,277.623,92.906,.068,.11,1.95,5.90,3.6,-,-,-,,Pharmaxis,-,.215,-1,.21,.22,.23,.212,-6.37,.27,.04,
PHI,-,.149,.096,.265,3.19,2.87,57.37,15.9,4.00,14.34,.44,f,Phileo Aust,-,9.15,-,-,9.90,9.13,9.13,-1.92,9.15,3.50,
PHK,10.000,92.024,12.912,.006,-,-,-.94,-,-,-,-,,Phoslock Water,-,.024,-.1,.022,.025,.025,.024,-5.92,.073,.022,
POH,4209.38,375.024,112.563,.019,.02,.75,-1.63,-,-,-,-,,Phosphagenics,-,.015,-,.014,.015,.016,.015,-1.92,.091,.015,
PYC,11638.0,599.369,265.806,.028,-,-,-.30,-,-,-,-,,Phylogica,-,.014,+.2,.013,.014,.015,.012,+14.74,.045,.009,
PYCOA,1000.00,58.944,8.157,-,-,-,-,-,-,-,-,,  opt jun16,-,.001,-,.001,.002,.001,.001,-1.92,.009,.001,
PNC,765.571,15.466,6.125,.083,1.16,1.58,16.40,11.2,8.55,1.92,4.67,f,Pioneer Credit,-,1.83,+3,1.80,1.82,1.84,1.78,-.26,2.09,1.45,
PTM,3993.56,253.686,140.157,4.030,.59,11.64,36.66,18.7,37.00,.99,5.39,f,Platinum Asset,-,6.87,+19,6.74,6.90,6.89,6.56,+.92,9.50,5.72,
PMC,724.479,45.165,61.277,.446,1.55,1.23,19.29,9.8,11.00,1.75,5.79,f,Platinum Capital,-,1.90,+2,1.90,1.925,1.93,1.83,-.86,1.98,1.66,
PAF,219.180,12.654,5.069,.048,1.06,.83,12.60,7.0,-,-,-,,PM Capital Asian,-,.88,+.5,.88,.895,.90,.875,-1.35,1.01,.86,
PAFO,110.500,6.830,6.006,.001,-,-,-,-,-,-,-,,  opt may16,-,.022,-,.02,.027,.022,.018,-1.92,.06,.018,
PGF,1762.58,100.654,44.613,.360,1.19,.87,27.76,3.7,-,-,-,,PM Capital Global,-,1.035,+1.5,1.03,1.035,1.04,1.01,-.45,1.115,.915,
PMP,510.745,35.814,45.046,.183,.76,.74,2.50,22.4,1.80,1.39,3.21,p,PMP,-,.56,+2,.555,.57,.575,.52,+1.78,.58,.375,
PNV,702.440,31.320,67.700,.048,.01,11.50,-.31,-,-,-,-,,Polynovo,-,.115,+1.5,.11,.115,.115,.10,+13.08,.125,.07,
PPK,272.317,1.926,2.925,.015,.36,.56,-19.50,-,3.50,-,17.50,f,PPK Grp,-,.20,-5,.20,.24,.25,.20,-21.92,.75,.20,
PPS,4848.49,168.422,79.435,.117,.03,10.00,-.54,-,-,-,-,,Praemium,-,.30,+.5,.30,.305,.31,.28,-.23,.445,.165,
PBT,62.806,40.866,208.093,.069,.07,1.86,-1.17,-,-,-,-,,Prana Biotech,-,.13,-,.135,.14,.13,.13,-1.92,.26,.125,
PMV,1347.80,50.762,53.273,1.844,3.09,3.82,56.49,20.9,42.00,1.35,3.56,f,Premier Invest,-,11.79,-11,11.78,11.84,12.18,11.78,-2.85,14.62,9.25,
PEZ,110.000,2.096,-,.055,.22,.27,1.54,3.9,-,-,-,,Premiere East Engy,-,.06,-,.06,.099,.06,.06,-1.92,.20,.05,
PTX,438.810,29.234,674.486,.004,-,-,-4.28,-,-,-,-,,Prescient Therapeut,X,.078,+.3,.078,.079,.078,.069,+2.08,.22,.055,
PRR,9497.19,1605.29,848.998,.116,-,-,-2.02,-,-,-,-,,Prima BioMed,-,.059,-.4,.059,.06,.064,.057,-8.27,.19,.018,
PRRO,240.000,27.431,3.487,.001,-,-,-,-,-,-,-,,  opt jun17,-,.019,-.1,.018,.022,.022,.019,-6.92,.07,.002,
PGO,112.798,20.410,2.074,.007,-,-,-.35,-,-,-,-,,Primary Gold,-,.022,-,.022,.026,.022,.02,-1.92,.029,.008,
PGOOA,-,.825,1.318,-,-,-,-,-,-,-,-,,  opt dec15,-,.004,-,-,.001,.004,.004,-1.92,.005,.004,
PRY,11598.1,482.436,342.738,2.079,1.32,3.05,26.70,15.1,20.00,1.34,4.96,p,Primary Health Care,-,4.03,-2,4.02,4.04,4.11,4.01,-2.42,5.52,4.00,
POP,155.000,21.634,28.281,.003,-,-,-5.93,-,-,-,-,,Primary Opinion,-,.02,+.5,.009,.02,.02,.013,+31.41,.056,.013,
PFG,698.500,23.910,27.798,.018,.04,2.50,-14.10,-,.80,-,8.00,f,Prime Financial,-,.10,+1,.091,.10,.10,.091,+9.19,.115,.084,
PRT,989.927,66.756,113.020,.234,-,-,9.70,6.6,6.80,1.43,10.63,f,Prime Media Grp,-,.64,+5,.625,.65,.665,.54,+6.55,.95,.51,
PME,215.622,14.329,5.922,.222,.13,17.00,3.20,69.1,2.00,1.60,.90,,Pro Medicus,-,2.21,+6,2.19,2.21,2.21,2.05,+.87,2.68,.83,
PBP,16.000,2.918,5.602,.011,.40,.52,-46.75,-,-,-,-,,Probiotec,-,.21,+1,.21,.25,.21,.20,+3.08,.36,.15,
PGL,84.739,10.358,10.343,.009,.06,2.75,-8.50,-,-,-,-,,Progen Pharma,-,.165,+1,.155,.195,.185,.155,+4.53,.26,.14,
PRG,595.232,53.377,30.881,.311,1.31,1.99,21.70,12.0,18.00,1.21,6.90,f,Programmed Maint,-,2.61,+2,2.56,2.65,2.65,2.53,-1.15,3.15,2.075,
PPG,24.000,5.170,19.997,.096,.16,2.63,2.60,16.2,2.50,1.04,5.95,f,Pro-Pac Packaging,-,.42,+3,.39,.42,.42,.42,+5.77,.51,.37,
PRO,72.259,15.300,3.791,.110,.10,17.20,4.21,40.9,4.20,1.00,2.44,f,Prophecy Int'l,-,1.72,-3,1.68,1.71,1.775,1.70,-3.64,1.975,.35,
PIQ,340.653,35.612,-,.005,-,-,-,-,-,-,-,,Proteomics Intl Lab,-,.25,-4.2,.245,.255,.292,.25,-16.35,.73,.174,
PSZ,226.197,22.569,10.963,.043,-.27,-,13.09,5.8,6.00,2.18,7.84,f,PS&C,-,.765,-2.5,.77,.81,.815,.765,-5.09,1.00,.645,
PVA,5.300,.748,.503,.032,-,-,28.65,18.4,-,-,-,,pSivida Corp,-,5.27,-3,5.20,5.48,5.28,5.27,-2.49,5.88,4.02,
PTB,-,.893,.942,.013,-,-,5.33,5.6,5.00,1.07,16.67,f,PTB Grp,-,.30,-,.29,.30,.30,.30,-1.92,.35,.26,
PHA,-,1.582,.007,.002,.01,5.00,1.04,4.8,-,-,-,,Public Hldgs,-,.05,-,.05,.06,.05,.05,-1.92,.065,.02,
PHG,173.930,35.314,27.420,.094,-,-,1.55,36.8,.60,2.58,1.05,f,Pulse Health,-,.57,-,.57,.575,.59,.56,-1.92,.59,.38,
PPL,508.031,4.129,-,.025,-,-,-,-,-,-,-,,Pureprofile,-,.42,-1,.36,.44,.45,.42,-4.25,.54,.40,
QTG,-,25.740,34.357,-,.02,.20,-1.16,-,-,-,-,,Q Technology,-,.004,-,.004,.006,.004,.004,-1.92,.022,.004,
QAN,52991.0,2002.40,1820.17,7.973,1.05,3.46,25.40,14.3,-,-,-,,Qantas Airways,-,3.63,+9,3.62,3.64,3.69,3.53,+.62,3.90,1.25,
QBE,14840.0,852.580,907.747,18.156,6.91,1.92,83.36,15.9,42.00,1.98,3.17,f,QBE Insurance Grp,-,13.26,+14,13.20,13.49,13.53,12.88,-.86,15.00,10.13,
QMS,2579.98,45.783,-,.239,-,-,-,-,-,-,-,,QMS Media,-,.95,+1,.925,.96,.955,.90,-.86,.96,.675,
QTM,12.500,8.550,2.650,.014,.01,1.40,.04,35.0,-,-,-,,Quantum Energy,-,.014,-,.014,.017,.014,.014,-1.92,.048,.009,
QUB,34085.5,546.039,313.657,2.145,.72,2.82,8.20,24.8,5.50,1.49,2.71,f,Qube Holdings,-,2.03,-1,2.01,2.04,2.08,2.01,-2.41,3.05,1.955,
QST,-,.411,.477,.003,.10,.65,-.24,-,-,-,-,,Quest Invest,-,.065,-,.065,.085,.065,.065,-1.92,.065,.045,
QUE,-,.072,.637,.002,.19,.37,-2.52,-,-,-,-,,Queste Comms,-,.07,-,.081,.10,.07,.07,-1.92,.14,.07,
QSS,-,3.524,5.797,.003,-.05,-,-2.92,-,-,-,-,,Questus,-,.027,-,.025,.03,.027,.027,-1.92,.063,.02,
QFX,-,910.686,1335.00,.002,-.01,-,-1.09,-,-,-,-,,Quickflix,-,.001,-,-,-,.001,.001,-1.92,.009,.001,
QHL,628.055,68.100,69.778,.072,-,-,-.99,-,-,-,-,,Quickstep Hldgs,-,.18,+.5,.18,.185,.18,.175,+.93,.245,.15,
QVE,388.826,32.391,8.545,.205,1.02,1.01,2.81,36.7,2.00,1.41,1.94,f,QV Equities,-,1.03,+2.5,1.025,1.03,1.03,1.005,+.56,1.14,.945,
QVEO,371.000,32.510,8.470,.003,-,-,-,-,-,-,-,,  opt mar16,-,.019,-,.019,.025,.023,.019,-1.92,.095,.012,
RAF,-,-,.029,-,.03,-,-10.60,-,-,-,-,,Raffles Capital,X,-,-,-,.40,.40,.40,-1.92,.40,.20,
RHC,2312.33,73.594,71.230,12.323,.30,203.27,185.00,33.0,101.00,1.83,1.66,f,Ramsay Health Care,-,60.98,+234,60.80,61.00,61.26,58.74,+2.07,69.22,47.60,
ETSGOA,-,-,-,.690,-,-,-,-,-,-,-,,RBS Google A,-,690.49,-,931.77,-,690.49,690.49,-1.92,690.49,639.00,
ETSGOC,-,-,-,.691,-,-,-,-,-,-,-,,RBS Google C,-,690.62,-,892.11,-,690.62,690.62,-1.92,690.62,639.00,
RBSRIG,-,-,-,.047,-,-,-,-,-,-,-,,RBS RICI EGI,-,4.70,-,3.06,-,4.70,4.70,-1.92,4.70,4.70,
RCG,923.186,83.769,72.006,.592,-.01,-,3.72,33.9,4.50,.83,3.57,f,RCG Corp,-,1.26,+5,1.26,1.31,1.31,1.20,+2.21,1.345,.57,
RCR,608.522,47.523,53.437,.293,.86,2.43,28.24,7.4,11.00,2.57,5.26,p,RCR Tomlinson,-,2.09,+2,2.06,2.14,2.15,2.05,-.96,3.29,1.50,
REA,858.696,57.506,54.074,5.877,-,-,159.40,28.0,70.00,2.28,1.57,f,REA Grp,-,44.62,+111,43.50,44.80,44.87,42.81,+.63,51.38,37.33,
RCU,3.121,.699,1.236,-,.34,.24,-13.76,-,-,-,-,,Real Estate Cap,-,.08,-,.08,.135,.08,.08,-1.92,.19,.071,
REC,1995.15,154.174,207.317,2.234,-1.09,-,26.95,26.4,19.00,1.42,2.67,p,Recall Hldgs,-,7.12,+34,6.98,7.13,7.155,6.77,+3.09,8.09,4.96,
RKN,175.281,40.834,24.124,.228,-.48,-,14.80,13.7,9.00,1.64,4.43,p,Reckon,-,2.03,+3,2.00,2.06,2.07,1.95,-.42,2.25,1.72,
RFT,2482.95,408.785,42.866,.007,-,-,.01,60.0,-,-,-,,Rectifier Techn,-,.006,-.1,.006,.007,.007,.006,-16.21,.013,.002,
RDF,69.295,3.353,14.871,.028,.72,.35,-28.84,-,-,-,-,p,Redflex Hldgs,-,.25,+4,.24,.295,.25,.225,+17.12,1.195,.15,
RFX,1530.15,41.225,42.862,.079,.04,5.87,-4.63,-,-,-,-,,RedFlow,-,.235,+5,.23,.235,.24,.185,+25.10,.402,.17,
RDH,13.362,4.375,4.331,.038,.19,6.58,5.47,22.9,-,-,-,,RedHill Education,-,1.25,-3,1.15,1.24,1.28,1.25,-4.27,1.50,1.25,
REH,2.235,1.401,1.223,3.566,6.87,5.21,166.00,21.6,76.00,2.18,2.12,f,Reece Aust,-,35.80,+26,35.79,35.80,35.80,35.00,-1.19,36.50,30.05,
RCT,20.135,2.875,4.051,.170,2.02,1.72,28.37,12.2,30.25,.94,8.72,,Reef Casino Tr,-,3.47,-1,3.47,3.58,3.50,3.46,-2.21,4.21,2.60,
RFN,3207.55,66.736,-,.047,-,-,-,-,-,-,-,,Reffind,-,.98,+13,.98,1.00,1.01,.865,+13.37,1.01,.215,
RGP,-,1.096,2.417,.006,.04,1.25,-.05,-,.10,-,2.00,f,Refresh Grp,-,.05,-,.045,-,.05,.05,-1.92,.069,.05,
RGS,148.739,35.783,35.289,.018,-,-,-3.23,-,-,-,-,,Regeneus,-,.115,-,.115,.12,.12,.11,-1.92,.285,.10,
REX,59.926,6.941,6.506,.099,1.70,.53,6.20,14.5,-,-,-,f,Regional Express,-,.90,-1,.90,.94,.91,.90,-3.02,1.10,.85,
REG,2055.15,105.706,-,1.610,-.20,-,21.16,25.3,17.60,1.20,3.28,p,Regis Healthcare,-,5.36,+6,5.35,5.39,5.39,5.18,-.79,6.52,3.75,
RNT,725.240,146.562,186.522,.010,-,-,-.40,-,-,-,-,,Rent.com.au,X,.135,+1,.135,.14,.15,.12,+6.08,.24,.004,
RNTOA,-,-,-,-,-,-,-,-,-,-,-,,  opt sep15,X,-,-,-,-,.001,.001,-1.92,.001,.001,
RAP,51731.9,297.064,54.088,.012,-,-,-.24,-,-,-,-,,Resapp Health,X,.027,+.9,.027,.028,.032,.018,+48.08,.032,.004,
RMD,22006.5,828.213,868.239,9.903,-,-,32.68,21.6,12.33,2.65,1.75,,ResMed Inc,-,7.05,-7,7.05,7.13,7.295,7.03,-2.91,9.84,5.24,
RHT,220.000,48.820,400.957,.012,.01,3.00,.12,25.0,-,-,-,,Resonance Health,-,.03,-,.029,.03,.032,.03,-1.92,.055,.027,
REZ,230.000,3.806,.012,.006,.01,9.00,-1.07,-,-,-,-,,Resources&Energy,-,.09,-,.09,.11,.09,.09,-1.92,.11,.002,
RFG,2724.52,94.075,54.405,.678,-.07,-,22.10,18.8,23.25,.95,5.59,f,Retail Food Grp,-,4.16,-11,4.16,4.25,4.33,4.12,-4.50,8.00,4.12,
RVA,8.607,9.291,15.822,.206,-.17,-,-23.35,-,-,-,-,,REVA Medical,-,.61,-4,.60,.66,.635,.61,-8.08,.745,.11,
REF,14.000,40.538,19.407,.012,.08,1.63,2.24,5.8,1.00,2.24,7.69,f,Reverse Corp,-,.13,-,.12,.13,.13,.13,-1.92,.16,.096,
RXH,799.760,29.640,-,.014,.04,6.38,-5.66,-,-,-,-,,Rewardle Hldgs,-,.255,+2.5,.235,.255,.255,.185,+8.95,.41,.185,
RNO,2322.62,610.325,342.233,.020,-,-,-1.12,-,-,-,-,,Rhinomed,-,.038,+.3,.035,.038,.038,.032,+6.65,.061,.016,
RNOOA,100.000,56.788,31.496,.001,-,-,-,-,-,-,-,,  opt apr17,-,.011,-,.011,.014,.011,.011,-1.92,.024,.007,
RHP,2182.49,49.666,493.177,.185,.12,11.58,-1.98,-,-,-,-,,Rhipe,-,1.39,+7.5,1.27,1.39,1.39,1.20,+3.78,1.88,.915,
RIS,63.700,12.116,.692,.007,.20,.57,2.92,3.9,-,-,-,,Richfield Int'l,-,.115,-,.115,.14,.12,.115,-1.92,.165,.08,
RIC,1164.85,60.445,53.614,.406,.49,2.69,6.90,19.1,3.50,1.97,2.65,f,Ridley Corp,-,1.32,+1,1.27,1.32,1.33,1.27,-1.16,1.395,.83,
RNY,932.401,27.162,36.088,.071,.55,.49,-6.43,-,-,-,-,,RNY Prop Tr,-,.27,-1,.27,.28,.28,.27,-5.49,.38,.265,
RWH,582.873,20.894,14.422,.241,.97,2.47,13.00,18.5,9.00,1.44,3.75,f,Royal Wolf Hldgs,-,2.40,-2,2.10,2.43,2.42,2.25,-2.75,3.35,1.745,
RUB,345.000,10.993,8.378,.006,-.04,-,-3.40,-,-,-,-,,Rubicor Grp,-,.049,+.2,.039,.049,.049,.047,+2.33,.065,.03,
RFL,610.962,146.189,136.952,.055,.04,3.75,-4.13,-,-,-,-,,Rubik Financial,-,.15,+1,.15,.16,.15,.14,+5.22,.34,.13,
RUL,3.327,21.079,59.978,.098,.18,3.06,-3.90,-,-,-,-,,RungePincckMinrco,-,.55,-3,.55,.57,.58,.55,-7.10,.67,.495,
RFF,794.802,28.835,37.941,.150,.93,1.22,8.38,13.5,8.67,.97,7.67,,Rural Funds Grp,X,1.13,+2,1.125,1.13,1.135,1.11,-.12,1.15,.939,
RHL,51.599,3.012,4.865,.275,1.21,2.89,20.40,17.2,17.00,1.20,4.86,f,Ruralco Hldgs,-,3.50,+2,3.50,3.58,3.57,3.48,-1.35,4.00,3.30,
RSM,13.980,2.382,2.760,.118,-,-,-,-,-,-,-,,Russell Au Semi Bond,-,20.66,-14,20.67,21.05,20.80,20.66,-2.60,21.60,20.20,
RCB,85.498,3.041,1.844,.074,-,-,-,-,-,-,-,,Russell Au Sel Corp Bnd,-,20.38,-6,20.30,20.69,20.45,20.29,-2.22,21.55,19.88,
RGB,7.682,2.220,1.281,.145,-,-,-,-,-,-,-,,Russell Au Govt Bnd,-,21.30,-6,21.00,21.60,21.41,21.28,-2.20,22.14,20.40,
